vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt

VTS,2009-01-04 02:52:00,2009-01-04 03:02:00,1,2.6299999999999999,-73.991956999999999,40.721567,,,-73.993803,40.695922000000003,CASH,8.9000000000000004,0.5,,0,0,9.4000000000000004
VTS,2009-01-04 03:31:00,2009-01-04 03:38:00,3,4.5499999999999998,-73.982101999999998,40.736289999999997,,,-73.955849999999998,40.768030000000003,Credit,12.1,0.5,,2,0,14.6
VTS,2009-01-03 15:43:00,2009-01-03 15:57:00,5,10.35,-74.002587000000005,40.739747999999999,,,-73.869983000000005,40.770225000000003,Credit,23.699999999999999,0,,4.7400000000000002,0,28.440000000000001
DDS,2009-01-01 20:52:58,2009-01-01 21:14:00,1,5,-73.974266999999998,40.790954999999997,,,-73.996557999999993,40.731848999999997,CREDIT,14.9,0.5,,3.0499999999999998,0,18.449999999999999
DDS,2009-01-24 16:18:23,2009-01-24 16:24:56,1,0.40000000000000002,-74.001580000000004,40.719382000000003,,,-74.008377999999993,40.720350000000003,CASH,3.7000000000000002,0,,0,0,3.7000000000000002
DDS,2009-01-16 22:35:59,2009-01-16 22:43:35,2,1.2,-73.989806000000002,40.735005999999998,,,-73.985021000000003,40.724494,CASH,6.0999999999999996,0.5,,0,0,6.5999999999999996
DDS,2009-01-21 08:55:57,2009-01-21 09:05:42,1,0.40000000000000002,-73.984049999999996,40.743544,,,-73.980260000000001,40.748925999999997,CREDIT,5.7000000000000002,0,,1,0,6.7000000000000002
VTS,2009-01-04 04:31:00,2009-01-04 04:36:00,1,1.72,-73.992635000000007,40.748362,,,-73.995585000000005,40.728307000000001,CASH,6.0999999999999996,0.5,,0,0,6.5999999999999996
CMT,2009-01-05 16:29:02,2009-01-05 16:40:21,1,1.6000000000000001,-73.96969,40.749243999999997,,,-73.990413000000004,40.751081999999997,Credit,8.6999999999999993,0,,1.3,0,10
CMT,2009-01-05 18:53:13,2009-01-05 18:57:45,1,0.69999999999999996,-73.955173000000002,40.783043999999997,,,-73.958597999999995,40.774822,Cash,5.9000000000000004,0,,0,0,5.9000000000000004
CMT,2009-01-05 08:15:38,2009-01-05 08:16:44,1,0.29999999999999999,-73.986823999999999,40.750892999999998,,,-73.984117999999995,40.751437000000003,Cash,2.8999999999999999,0,,0,0,2.8999999999999999
CMT,2009-01-05 06:21:43,2009-01-05 06:28:41,1,2.2999999999999998,-74.006100000000004,40.748432000000001,,,-73.978437,40.762481000000001,Cash,7.7000000000000002,0,,0,0,7.7000000000000002
DDS,2009-01-20 13:44:02,2009-01-20 13:52:43,2,2.1000000000000001,-73.983339000000001,40.744782000000001,,,-73.981160000000003,40.720835000000001,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
CMT,2009-01-05 16:19:53,2009-01-05 16:26:48,2,1.2,-73.973510000000005,40.760280000000002,,,-73.962933000000007,40.775118999999997,Cash,6.7000000000000002,0,,0,0,6.7000000000000002
CMT,2009-01-05 17:22:16,2009-01-05 17:27:25,1,0.80000000000000004,-73.984425999999999,40.757480000000001,,,-73.982518999999996,40.767164999999999,Cash,5.9000000000000004,0,,0,0,5.9000000000000004
CMT,2009-01-05 16:02:52,2009-01-05 16:18:43,1,4.5,-73.991063999999994,40.727654000000001,,,-73.945770999999993,40.777650000000001,Cash,13.9,0,,0,0,13.9
CMT,2009-01-05 12:15:06,2009-01-05 12:27:58,1,1.7,-74.001677999999998,40.747300000000003,,,-73.978956999999994,40.750394,Cash,8.5,0,,0,0,8.5
CMT,2009-01-05 07:49:57,2009-01-05 07:54:11,1,1,-73.982456999999997,40.731475000000003,,,-73.973011,40.743386999999998,Credit,4.5,0,,1,0,5.5
DDS,2009-01-23 23:57:34,2009-01-24 00:12:40,2,5,-73.992553999999998,40.724476000000003,,,-73.953064999999995,40.777555,CREDIT,13.300000000000001,0.5,,3.4500000000000002,0,17.25
