vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount

CMT,2011-06-15 17:50:28,2011-06-15 18:11:32,1,1.1000000000000001,-73.967978000000002,40.753256,1,N,-73.983118000000005,40.756233000000002,CSH,10.9,1,0.5,0,0,12.4
CMT,2011-06-16 15:24:41,2011-06-16 15:28:41,1,0.69999999999999996,-73.999369000000002,40.739030999999997,1,N,-74.001597000000004,40.729320000000001,CSH,4.5,0,0.5,0,0,5
CMT,2011-06-15 22:46:41,2011-06-15 22:49:09,0,0.59999999999999998,-74.004099999999994,40.747799999999998,1,N,-73.997799999999998,40.756500000000003,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
CMT,2011-06-15 22:58:38,2011-06-15 23:00:52,1,0.69999999999999996,-73.969471999999996,40.761364999999998,1,N,-73.973388,40.750588999999998,CSH,3.7000000000000002,0.5,0.5,0,0,4.7000000000000002
CMT,2011-06-15 17:47:20,2011-06-15 17:53:07,1,1.3,-73.986307999999994,40.745759999999997,1,N,-74.000755999999996,40.733894999999997,CSH,5.7000000000000002,1,0.5,0,0,7.2000000000000002
CMT,2011-06-15 22:51:53,2011-06-15 22:56:55,1,0.69999999999999996,-73.980958999999999,40.760334999999998,1,N,-73.969233000000003,40.761307000000002,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
CMT,2011-06-15 23:00:45,2011-06-15 23:54:47,1,5.9000000000000004,-73.982721999999995,40.749411000000002,1,N,-74.000946999999996,40.736780000000003,CSH,16.5,0.5,0.5,0,0,17.5
CMT,2011-06-15 22:55:45,2011-06-15 23:21:57,0,6.7999999999999998,-74.0077,40.742800000000003,1,N,-73.960599999999999,40.659500000000001,CSH,20.899999999999999,0.5,0.5,0,0,21.899999999999999
CMT,2011-06-15 22:59:18,2011-06-15 23:06:37,1,3,-74.014515000000003,40.717050999999998,1,N,-73.993463000000006,40.744335,CSH,8.9000000000000004,0.5,0.5,0,0,9.9000000000000004
CMT,2011-06-15 22:59:19,2011-06-15 23:13:27,3,3,-73.991558999999995,40.759869999999999,1,N,-73.998733000000001,40.723233999999998,CSH,10.5,0.5,0.5,0,0,11.5
CMT,2011-06-15 17:42:23,2011-06-15 17:48:14,1,1.3,-73.969699000000006,40.753399999999999,1,N,-73.979014000000006,40.736908999999997,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
CMT,2011-06-16 15:06:20,2011-06-16 15:16:00,1,1.6000000000000001,-73.988552999999996,40.754154999999997,1,N,-74.005600000000001,40.739586000000003,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
CMT,2011-06-15 22:48:59,2011-06-15 23:00:02,1,1.8,-74.004587999999998,40.742142999999999,1,N,-73.989069000000001,40.722904999999997,CSH,8.0999999999999996,0.5,0.5,0,0,9.0999999999999996
CMT,2011-06-15 22:54:13,2011-06-15 23:21:33,1,6.2999999999999998,-73.983526999999995,40.767977999999999,1,N,-73.995255999999998,40.698340000000002,CSH,18.899999999999999,0.5,0.5,0,0,19.899999999999999
CMT,2011-06-16 15:06:31,2011-06-16 15:20:31,2,2.7999999999999998,-73.982391000000007,40.775168000000001,1,N,-73.950568000000004,40.780763999999998,CSH,10.1,0,0.5,0,0,10.6
CMT,2011-06-16 15:13:57,2011-06-16 15:21:02,2,1.1000000000000001,-73.947400000000002,40.790799999999997,1,N,-73.953000000000003,40.779400000000003,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
CMT,2011-06-15 22:53:01,2011-06-15 22:58:32,1,1.3999999999999999,-73.960470000000001,40.772798999999999,1,N,-73.969735,40.785209000000002,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
CMT,2011-06-15 22:58:45,2011-06-15 23:05:25,1,1.6000000000000001,-73.965030999999996,40.774912999999998,1,N,-73.979472000000001,40.754970999999998,CSH,6.5,0.5,0.5,0,0,7.5
CMT,2011-06-15 17:43:43,2011-06-15 17:48:29,1,1.2,-73.963725999999994,40.770983000000001,1,N,-73.953270000000003,40.785533999999998,CSH,5.7000000000000002,1,0.5,0,0,7.2000000000000002
CMT,2011-06-15 17:39:29,2011-06-15 18:12:46,2,9.3000000000000007,-73.871043999999998,40.773732000000003,1,N,-73.983853999999994,40.753287,CSH,26.100000000000001,1,0.5,0,4.7999999999999998,32.399999999999999
CMT,2011-06-16 15:10:06,2011-06-16 15:21:36,1,0.90000000000000002,-73.993454999999997,40.736879999999999,1,N,-73.987677000000005,40.741231999999997,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
CMT,2011-06-16 15:26:01,2011-06-16 15:37:19,1,1.8999999999999999,-74.007351999999997,40.728231000000001,1,N,-73.987849999999995,40.741075000000002,CSH,8.0999999999999996,0,0.5,0,0,8.5999999999999996
CMT,2011-06-15 22:55:48,2011-06-15 23:10:33,0,3.2999999999999998,-73.975899999999996,40.689700000000002,1,N,-73.924300000000002,40.6967,CSH,10.9,0.5,0.5,0,0,11.9
CMT,2011-06-15 22:53:46,2011-06-15 23:02:11,1,2.3999999999999999,-73.997113999999996,40.722419000000002,1,N,-74.000828999999996,40.747973000000002,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
CMT,2011-06-15 22:59:16,2011-06-15 23:20:35,1,3.3999999999999999,-73.961718000000005,40.770994999999999,1,N,-74.000917000000001,40.74689,CSH,13.699999999999999,0.5,0.5,0,0,14.699999999999999
CMT,2011-06-15 23:00:30,2011-06-15 23:07:34,2,1.2,-73.981910999999997,40.762991999999997,1,N,-73.997817999999995,40.761566999999999,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
CMT,2011-06-16 15:04:04,2011-06-16 15:16:34,1,1.3,-73.976922999999999,40.759143999999999,1,N,-73.991435999999993,40.750073,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
CMT,2011-06-16 15:13:27,2011-06-16 15:15:56,1,0.40000000000000002,-73.991461999999999,40.731780000000001,1,N,-73.994646000000003,40.730683999999997,CSH,3.2999999999999998,0,0.5,0,0,3.7999999999999998
CMT,2011-06-15 17:36:40,2011-06-15 17:47:52,3,1.7,-73.953282999999999,40.785314,1,N,-73.973324000000005,40.782389000000002,CSH,8.0999999999999996,1,0.5,0,0,9.5999999999999996
CMT,2011-06-15 17:39:22,2011-06-15 17:45:10,1,1.1000000000000001,-73.989710000000002,40.720305000000003,1,N,-74.004133999999993,40.729928000000001,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
CMT,2011-06-15 22:55:41,2011-06-15 23:11:02,3,4.7000000000000002,-73.986270000000005,40.718772999999999,1,N,-73.958464000000006,40.735258000000002,CSH,13.699999999999999,0.5,0.5,0,0,14.699999999999999
CMT,2011-06-15 17:32:04,2011-06-15 17:39:26,1,2,-73.982529,40.767040000000001,1,N,-73.962254999999999,40.780836000000001,CSH,6.9000000000000004,1,0.5,0,0,8.4000000000000004
CMT,2011-06-15 17:49:53,2011-06-15 17:50:23,1,0.20000000000000001,-73.954599999999999,40.777900000000002,1,N,-73.952200000000005,40.781100000000002,CSH,2.8999999999999999,1,0.5,0,0,4.4000000000000004
