VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 

2,2016-02-01 00:00:01,2016-02-01 00:10:06,N,1,-73.939018249511719,40.805213928222656,-73.9725341796875,40.785884857177734,1,2.86,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2016-02-01 00:01:33,2016-02-01 00:20:13,N,1,-73.891494750976563,40.746650695800781,-73.890876770019531,40.743896484375,1,3.35,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2016-02-01 00:03:46,2016-02-01 00:21:04,N,1,-73.983779907226562,40.676132202148438,-73.956977844238281,40.718326568603516,1,4.70,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,2016-02-01 00:00:05,2016-02-01 00:06:48,N,1,-73.807518005371094,40.700374603271484,-73.831657409667969,40.705978393554687,1,2.11,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-02-01 00:06:20,2016-02-01 00:08:47,N,1,-73.903961181640625,40.74493408203125,-73.900009155273438,40.733600616455078,5,.98,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:00:42,2016-02-01 00:27:25,N,1,-73.978614807128906,40.670421600341797,-73.986892700195313,40.748573303222656,1,6.00,22.5,0.5,0.5,4.76,0,,0.3,28.56,1,1
2,2016-02-01 00:00:59,2016-02-01 00:07:25,N,1,-73.829826354980469,40.759658813476563,-73.809982299804688,40.75115966796875,5,1.46,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:00:56,2016-02-01 00:15:31,N,1,-73.95501708984375,40.735298156738281,-73.939865112304688,40.793724060058594,3,5.96,17.5,0.5,0.5,4.7,0,,0.3,23.5,1,1
2,2016-02-01 00:02:45,2016-02-01 00:09:19,N,1,-73.959495544433594,40.718135833740234,-73.948104858398437,40.709121704101563,1,1.44,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1
2,2016-02-01 00:04:12,2016-02-01 00:19:36,N,1,-73.944564819335938,40.714515686035156,-73.918342590332031,40.689548492431641,1,2.58,11.5,0.5,0.5,3.84,0,,0.3,16.64,1,1
2,2016-02-01 00:01:55,2016-02-01 00:18:31,N,1,-73.961952209472656,40.805412292480469,-73.925811767578125,40.82421875,1,3.46,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1
2,2016-02-01 00:02:33,2016-02-01 00:08:51,N,1,-73.953079223632812,40.727733612060547,-73.951759338378906,40.714622497558594,1,1.40,7,0.5,0.5,2.08,0,,0.3,10.38,1,1
2,2016-02-01 00:02:37,2016-02-01 00:11:52,N,1,-73.9578857421875,40.721942901611328,-73.949928283691406,40.705135345458984,1,1.91,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1
2,2016-02-01 00:03:38,2016-02-01 00:11:22,N,1,-73.8917236328125,40.746696472167969,-73.904045104980469,40.753551483154297,6,1.67,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-02-01 00:09:27,2016-02-01 00:16:48,N,1,-73.891487121582031,40.746635437011719,-73.871963500976563,40.738529205322266,1,1.36,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:01:01,2016-02-01 00:05:34,N,1,-73.958480834960938,40.717037200927734,-73.964118957519531,40.710460662841797,1,1.02,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1
2,2016-02-01 00:01:11,2016-02-01 00:21:20,N,1,-73.994186401367188,40.685958862304688,-73.9344482421875,40.683528900146484,1,4.33,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
2,2016-02-01 00:01:20,2016-02-01 00:07:54,N,1,-73.891143798828125,40.74688720703125,-73.880340576171875,40.735862731933594,1,1.24,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2016-02-01 00:03:31,2016-02-01 00:16:22,N,1,-73.978775024414063,40.683860778808594,-74.005966186523438,40.652919769287109,1,2.58,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-02-01 00:01:32,2016-02-01 00:13:00,N,1,-73.890777587890625,40.746730804443359,-73.897102355957031,40.724952697753906,2,2.71,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2016-02-01 00:01:44,2016-02-01 00:07:39,N,1,-73.984672546386719,40.663162231445313,-73.973075866699219,40.636627197265625,1,2.16,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2016-02-01 00:00:30,2016-02-01 00:11:10,N,1,-73.944549560546875,40.714557647705078,-73.992774963378906,40.713897705078125,1,3.09,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,2016-02-01 00:01:58,2016-02-01 00:18:44,N,1,-73.958511352539062,40.721084594726562,-73.987525939941406,40.663688659667969,1,7.20,22,0.5,0.5,4.66,0,,0.3,27.96,1,1
2,2016-02-01 00:00:07,2016-02-01 00:14:54,N,1,-73.958221435546875,40.717308044433594,-73.884674072265625,40.751995086669922,1,5.87,18.5,0.5,0.5,4.95,0,,0.3,24.75,1,1
2,2016-02-01 00:00:27,2016-02-01 00:06:28,N,1,-73.95220947265625,40.790111541748047,-73.934600830078125,40.798236846923828,1,1.51,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:01:01,2016-02-01 00:07:10,N,1,-73.939384460449219,40.805278778076172,-73.947799682617188,40.804428100585938,1,1.16,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:00:27,2016-02-01 00:05:31,N,1,-73.955490112304688,40.8045654296875,-73.945198059082031,40.808010101318359,1,.82,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,2016-02-01 00:01:35,2016-02-01 00:06:16,N,1,-73.942466735839844,40.817230224609375,-73.952491760253906,40.799945831298828,1,1.32,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:00:50,2016-02-01 00:10:36,N,1,-73.890914916992188,40.746532440185547,-73.926437377929688,40.759326934814453,1,2.13,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
2,2016-02-01 00:43:45,2016-02-01 00:46:54,N,1,-73.940338134765625,40.840526580810547,-73.946159362792969,40.839309692382813,1,.78,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-02-01 00:23:06,2016-02-01 00:28:33,N,1,-73.844192504882813,40.721290588378906,-73.850959777832031,40.733310699462891,1,1.03,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:41:28,2016-02-01 00:48:55,N,1,-73.844253540039062,40.721382141113281,-73.858283996582031,40.738941192626953,1,1.73,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-02-01 00:18:58,2016-02-01 00:23:49,N,1,-73.950523376464844,40.797531127929687,-73.964469909667969,40.802421569824219,2,.86,5.5,0.5,0.5,0.9,0,,0.3,7.7,1,1
2,2016-02-01 00:57:15,2016-02-01 01:03:50,N,1,-73.952651977539063,40.742477416992188,-73.955238342285156,40.722751617431641,2,1.78,7.5,0.5,0.5,2.64,0,,0.3,11.44,1,1
2,2016-02-01 00:29:49,2016-02-01 00:33:38,N,1,-73.91802978515625,40.770416259765625,-73.934043884277344,40.774909973144531,1,.92,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:39:16,2016-02-01 00:45:08,N,1,-73.923843383789063,40.7716064453125,-73.908561706542969,40.763111114501953,1,1.41,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:01:33,2016-02-01 00:09:37,N,1,-73.910942077636719,40.768791198730469,-73.885757446289062,40.741443634033203,1,2.61,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-02-01 00:02:32,2016-02-01 00:09:07,N,1,-73.92071533203125,40.773311614990234,-73.919113159179687,40.755832672119141,2,1.25,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:11:28,2016-02-01 23:53:23,N,1,-73.988922119140625,40.670215606689453,-73.970634460449219,40.632915496826172,1,3.47,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,2016-02-01 00:37:02,2016-02-01 00:40:52,N,1,-73.925544738769531,40.761642456054688,-73.915985107421875,40.754596710205078,2,.82,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:04:55,2016-02-01 00:19:44,N,1,-73.830162048339844,40.713706970214844,-73.935516357421875,40.767402648925781,1,9.90,27.5,0.5,0.5,4,0,,0.3,32.8,1,1
2,2016-02-01 00:38:57,2016-02-01 00:45:21,N,1,-73.844444274902344,40.721469879150391,-73.816558837890625,40.731960296630859,1,2.10,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2016-02-01 00:22:33,2016-02-01 00:35:04,N,1,-73.940338134765625,40.840591430664062,-73.974716186523438,40.792533874511719,1,4.55,15.5,0.5,0.5,0,0,,0.3,16.8,1,1
2,2016-02-01 00:49:07,2016-02-01 01:04:17,N,1,-73.830421447753906,40.759574890136719,-73.886100769042969,40.747348785400391,1,3.04,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2016-02-01 00:11:17,2016-02-01 00:33:38,N,1,-73.924674987792969,40.761703491210938,-73.891464233398437,40.671253204345703,1,13.60,37.5,0.5,0.5,7.76,0,,0.3,46.56,1,1
2,2016-02-01 00:59:54,2016-02-01 01:06:47,N,1,-73.933250427246094,40.702922821044922,-73.945579528808594,40.695075988769531,1,1.44,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2016-02-01 00:11:48,2016-02-01 00:17:52,N,1,-73.950271606445313,40.811557769775391,-73.969635009765625,40.794662475585937,1,1.74,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:03:26,2016-02-01 00:10:48,N,1,-73.88299560546875,40.755878448486328,-73.886528015136719,40.747276306152344,5,1.08,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:17:40,2016-02-01 00:30:47,N,1,-73.890716552734375,40.746955871582031,-73.862716674804688,40.7205810546875,5,3.14,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2016-02-01 00:07:47,2016-02-01 00:16:41,N,1,-73.923660278320313,40.754615783691406,-73.931671142578125,40.774173736572266,5,2.15,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2016-02-01 00:25:18,2016-02-01 00:30:39,N,1,-73.915573120117188,40.764133453369141,-73.915618896484375,40.749309539794922,5,1.13,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:37:55,2016-02-01 00:45:05,N,1,-73.922050476074219,40.755294799804688,-73.919631958007813,40.739353179931641,5,1.49,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,2016-02-01 00:56:38,2016-02-01 01:22:52,N,1,-73.912956237792969,40.766483306884766,-73.994392395019531,40.755962371826172,5,6.51,23.5,0.5,0.5,0,0,,0.3,24.8,2,1
2,2016-02-01 00:14:14,2016-02-01 00:33:28,N,1,-73.856826782226563,40.833591461181641,-73.912284851074219,40.821243286132813,1,4.38,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2016-02-01 00:22:29,2016-02-01 00:29:59,N,1,-73.942153930664063,40.822601318359375,-73.946212768554687,40.807209014892578,1,1.32,7.5,0.5,0.5,4.2,0,,0.3,13,1,1
